26F11|叉积向量场的散度|先求叉积再对对应分量求偏导|1|向量叉积;散度|-|按方向计算两个向量叉积;对三个对应坐标偏导相加|CROSS_PRODUCT_DIVERGENCE|两个稀疏向量场的叉积|-|-|旧标签为旋度，题干实际明确要求散度
26F12|消去发散项的极限|通分后两次洛必达|1|洛必达法则|-|通分消去倒数主项;比较分子分母二阶零点;求有限极限|RECIPROCAL_DIFFERENCE_LIMIT|正弦与对数分式的倒数型差|-|-|-
26F13|参数方程二阶导数|一阶导数比再对参数求导|1|参数方程求导|-|计算参数一阶导数比;再次求导除自变量导数;代入指定参数|PARAMETRIC_SECOND_DERIVATIVE|三角参数含平方和线性项|-|-|sin平方与sin二倍角排版粘连，解析导数可定位
26F14|反常对数积分|分部积分再部分分式|2|分部积分;反常积分|-|将对数作为求导因子;核对无穷端边界;分解剩余有理式积分|IMPROPER_LOG_PARTS|平移对数除以自变量平方|-|-|-
26F15|参数矩阵最大特征值比较|求两矩阵谱后分段比较最大值|2|特征多项式;分段不等式|-|分别求含参特征值;确认各参数区间内的最大谱值;求严格大小不等式|MAX_EIGEN_PARAMETER_COMPARE|两个三阶含参矩阵的最大实谱|-|-|解析第二矩阵特征向量和谱需核对矩阵原稿，标签只确定求谱与分段比较
26F16|部分独立结构的混合矩|拆出已知独立变量与自身平方|1|期望线性性;独立乘积矩|-|将乘积拆为原变量乘差及平方;利用给定独立性;用泊松矩计算|INDEPENDENT_INCREMENT_MIXED_MOMENT|原变量与另一个变量的差独立|-|-|-
26A17|二元函数无约束极值|驻点求解与Hessian分类|2|偏导数;二阶极值判别|-|联立偏导求驻点;逐点计算判别式;区分鞍点与极值|BIVARIATE_STATIONARY_HESSIAN|不定二次型乘单变量指数|-|-|-
26A18|全微分条件转常微分方程|交叉偏导相等后识别可积分导数关系|3|恰当微分判据;线性微分方程|链式求导|从全微分匹配交叉偏导;按比例变量化简;识别导数相等并积分为常数关系/用初值定关系常数;求二阶非齐次通解并定积分常数|EXACT_DIFFERENTIAL_TO_ODE|系数同时含未知函数与其二阶导|-|1>2|乘积与比例及u位置分式粘连，解析积分关系亦混写；具体ODE系数待原稿核对
26A19|平面开弧积分的补线法|补直径弦线后格林公式与奇偶性|2|格林公式;积分奇偶性|-|按方向补弦线形成半椭圆边界;求交叉偏导差;计算面积积分并扣弦线积分|ELLIPSE_ARC_GREEN_CHORD|过中心端点对径的椭圆半弧|-|-|-
26A20|积分约束下的二阶零点存在|单调性比较积分后重复罗尔|3|积分保序;罗尔定理|-|把全区间积分分为正负半区;由严格单调比较两段证明半区积分为正/验证辅助函数三个零点;两次分区应用罗尔得到二阶零点|THREE_ZEROS_ROLLE_SECOND|积分辅助函数在两端和中点为零|-|-|第二问只用积分定义与零总积分，不依赖第一问a为正的结论
26A21|秩分解降维计算矩阵幂|极大无关组构造秩分解后幂零展开|3|极大无关组;矩阵乘法|幂零矩阵|证明前两列独立且表示其余列/将各列坐标组成秩分解系数矩阵;转化大矩阵幂为低阶乘积幂;用幂零展开计算|RANK_FACTORIZATION_POWER|四阶秩二矩阵与二阶幂零扰动|-|1>2|-
26A22|定数截尾寿命试验的估计|最小值生存函数与给定截尾似然|3|次序统计量;最大似然估计|无偏估计|以独立生存函数乘积求首次失效密度/计算首次失效的均值方差;确定无偏缩放与估计方差/对给定截尾似然取对数;求参数最大似然值|CENSORED_EXPONENTIAL_ESTIMATION|首次失效特例及第k次停止试验|-|1>2|源文将无记忆性作为最小值推导理由，实际关键是独立性；沿本地标准寿命试验假设使用
